STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TENURE,Job tenure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,MLT,Malta,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2018,,5.104,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ROU,Romania,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2018,,2.079,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,AUS,Australia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,18.971,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CAN,Canada,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,18.55,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,NZL,New Zealand,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.017,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EU27,European Union (27 countries),TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,18.647,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,OECD,OECD,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.832,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,AUT,Austria,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,18.873,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,BEL,Belgium,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,19.349,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CHL,Chile,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,16.361,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,COL,Colombia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,14.459,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CRI,Costa Rica,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,16.23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CZE,Czechia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,20.113,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,DNK,Denmark,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,16.591,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EST,Estonia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,20.18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,FIN,Finland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.646,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,FRA,France,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.745,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,DEU,Germany,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.902,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,GRC,Greece,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,16.745,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,HUN,Hungary,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,21.546,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ISL,Iceland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.505,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,IRL,Ireland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,15.917,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ITA,Italy,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.202,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,JPN,Japan,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.103,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LVA,Latvia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,21.842,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LTU,Lithuania,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,21.919,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LUX,Luxembourg,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,20.424,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,MEX,Mexico,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,18.894,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,NLD,Netherlands,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,18.118,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,NOR,Norway,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,20.348,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,POL,Poland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,19.465,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,PRT,Portugal,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,14.278,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,22.79,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,SVN,Slovenia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.776,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ESP,Spain,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,16.079,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,SWE,Sweden,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.848,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CHE,Switzerland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,19.647,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,TUR,Türkiye,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,16.758,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,GBR,United Kingdom,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,16.52,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EU19OECD,European Union (19 countries) in OECD,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.598,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EU22OECD,European Union (22 countries) in OECD,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.924,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,BRA,Brazil,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,BGR,Bulgaria,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,28.243,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,HRV,Croatia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,16.101,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CYP,Cyprus,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,17.746,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,MLT,Malta,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,18.863,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ROU,Romania,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,30.687,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,AUS,Australia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,20.562,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CAN,Canada,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,18.594,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EU27,European Union (27 countries),TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,20.159,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,OECD,OECD,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,17.057,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,AUT,Austria,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,18.957,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,BEL,Belgium,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,20.146,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CHL,Chile,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,15.799,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,COL,Colombia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,13.918,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CRI,Costa Rica,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,16.543,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,CZE,Czechia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,22.328,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,DNK,Denmark,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,20.061,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,EST,Estonia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,21.495,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,FIN,Finland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,19.055,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,FRA,France,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,19.416,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,DEU,Germany,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,17.888,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,GRC,Greece,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,18.87,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,HUN,Hungary,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,22.411,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ISL,Iceland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,20.356,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,IRL,Ireland,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,20.613,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,ITA,Italy,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,19.641,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,JPN,Japan,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,17.636,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LVA,Latvia,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,22.945,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LTU,Lithuania,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,23.436,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,LUX,Luxembourg,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,20.928,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_FREQ(1.0),Employment by job tenure intervals - frequency,I,MEX,Mexico,TENURE_EMP,Employment tenure,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,19.225,,A,Normal value,0,Units,1,One
